time,latitude,longitude,clay_content,sand_content,silt_content,sm_aux,sm_tgt
2013-10-21,53.625,14.875,9.0,71.0,20.0,0.3095695,0.51
2013-10-22,53.625,14.875,9.0,71.0,20.0,0.3115012,0.45
2013-10-23,53.625,14.875,9.0,71.0,20.0,0.31576577,0.45
2013-10-24,53.625,14.875,9.0,71.0,20.0,0.31237173,0.49
2013-10-25,53.625,14.875,9.0,71.0,20.0,0.30668414,0.47
2013-10-26,53.625,14.875,9.0,71.0,20.0,0.29915923,0.53
2013-10-27,53.625,14.875,9.0,71.0,20.0,0.29394707,0.49
2013-10-29,53.625,14.875,9.0,71.0,20.0,0.29602498,0.48
2013-10-30,53.625,14.875,9.0,71.0,20.0,0.30230215,0.46
2013-10-31,53.625,14.875,9.0,71.0,20.0,0.3090558,0.51
2013-11-01,53.625,14.875,9.0,71.0,20.0,0.31594676,0.43
2013-11-02,53.625,14.875,9.0,71.0,20.0,0.31856653,0.51
2013-11-03,53.625,14.875,9.0,71.0,20.0,0.3201917,0.56
2013-11-04,53.625,14.875,9.0,71.0,20.0,0.32442513,0.51
2013-11-05,53.625,14.875,9.0,71.0,20.0,0.33504346,0.52
2013-11-06,53.625,14.875,9.0,71.0,20.0,0.33607882,0.54
2013-11-07,53.625,14.875,9.0,71.0,20.0,0.3338204,0.49
2013-11-08,53.625,14.875,9.0,71.0,20.0,0.32286078,0.49
2013-11-09,53.625,14.875,9.0,71.0,20.0,0.30997705,0.56
2013-11-11,53.625,14.875,9.0,71.0,20.0,0.30611217,0.53
2013-11-12,53.625,14.875,9.0,71.0,20.0,0.30515555,0.56
2013-11-14,53.625,14.875,9.0,71.0,20.0,0.29581028,0.54
2013-11-15,53.625,14.875,9.0,71.0,20.0,0.29690287,0.57
2013-11-17,53.625,14.875,9.0,71.0,20.0,0.30369648,0.57
2013-11-18,53.625,14.875,9.0,71.0,20.0,0.31331918,0.55
2013-11-19,53.625,14.875,9.0,71.0,20.0,0.32660818,0.57
2013-11-20,53.625,14.875,9.0,71.0,20.0,0.3213182,0.56
2013-11-23,53.625,14.875,9.0,71.0,20.0,0.2726341,0.55
2013-11-24,53.625,14.875,9.0,71.0,20.0,0.27722856,0.52
2013-11-25,53.625,14.875,9.0,71.0,20.0,0.27652892,0.51
2013-11-26,53.625,14.875,9.0,71.0,20.0,0.2624728,0.51
2013-11-27,53.625,14.875,9.0,71.0,20.0,0.25919223,0.45
2013-11-30,53.625,14.875,9.0,71.0,20.0,0.27064893,0.58
2013-12-01,53.625,14.875,9.0,71.0,20.0,0.262218,0.6
2013-12-02,53.625,14.875,9.0,71.0,20.0,0.2664273,0.53
2013-12-03,53.625,14.875,9.0,71.0,20.0,0.27475968,0.43
2013-12-04,53.625,14.875,9.0,71.0,20.0,0.2825009,0.56
2013-12-07,53.625,14.875,9.0,71.0,20.0,0.27291843,0.52
2013-12-08,53.625,14.875,9.0,71.0,20.0,0.28278184,0.37
2013-12-11,53.625,14.875,9.0,71.0,20.0,0.3367101,0.59
2013-12-12,53.625,14.875,9.0,71.0,20.0,0.34131348,0.59
2013-12-13,53.625,14.875,9.0,71.0,20.0,0.35769382,0.58
2013-12-15,53.625,14.875,9.0,71.0,20.0,0.3498473,0.56
2013-12-16,53.625,14.875,9.0,71.0,20.0,0.33813348,0.51
2013-12-17,53.625,14.875,9.0,71.0,20.0,0.32759154,0.54
2013-12-18,53.625,14.875,9.0,71.0,20.0,0.324454,0.58
2013-12-19,53.625,14.875,9.0,71.0,20.0,0.31758866,0.51
2013-12-20,53.625,14.875,9.0,71.0,20.0,0.3128564,0.52
2013-12-21,53.625,14.875,9.0,71.0,20.0,0.31300813,0.56
2013-12-22,53.625,14.875,9.0,71.0,20.0,0.31043765,0.54
2013-12-23,53.625,14.875,9.0,71.0,20.0,0.31504768,0.51
2013-12-24,53.625,14.875,9.0,71.0,20.0,0.3155511,0.52
2013-12-25,53.625,14.875,9.0,71.0,20.0,0.32767406,0.51
2013-12-26,53.625,14.875,9.0,71.0,20.0,0.33040386,0.56
2013-12-28,53.625,14.875,9.0,71.0,20.0,0.3263419,0.56
2013-12-29,53.625,14.875,9.0,71.0,20.0,0.32073778,0.54
2013-12-30,53.625,14.875,9.0,71.0,20.0,0.32861868,0.58
2013-01-01,53.625,15.125,8.0,72.0,20.0,0.32739982,0.42
2013-01-02,53.625,15.125,8.0,72.0,20.0,0.31559932,0.49
2013-01-03,53.625,15.125,8.0,72.0,20.0,0.3047214,0.55
2013-01-04,53.625,15.125,8.0,72.0,20.0,0.30310497,0.46
2013-01-05,53.625,15.125,8.0,72.0,20.0,0.30313173,0.56
2013-01-06,53.625,15.125,8.0,72.0,20.0,0.3007211,0.53
2013-01-07,53.625,15.125,8.0,72.0,20.0,0.30407232,0.54
2013-01-08,53.625,15.125,8.0,72.0,20.0,0.29730856,0.51
2013-01-09,53.625,15.125,8.0,72.0,20.0,0.29399747,0.58
2013-01-10,53.625,15.125,8.0,72.0,20.0,0.27352223,0.59
2013-01-12,53.625,15.125,8.0,72.0,20.0,0.24111146,0.55
2013-01-13,53.625,15.125,8.0,72.0,20.0,0.22318712,0.55
2013-01-16,53.625,15.125,8.0,72.0,20.0,0.17663391,0.41
2013-01-17,53.625,15.125,8.0,72.0,20.0,0.1673285,0.34
2013-01-18,53.625,15.125,8.0,72.0,20.0,0.16453302,0.56
2013-01-21,53.625,15.125,8.0,72.0,20.0,0.14636649,0.34
2013-01-23,53.625,15.125,8.0,72.0,20.0,0.11795276,0.32
2013-01-24,53.625,15.125,8.0,72.0,20.0,0.12078241,0.21
2013-01-28,53.625,15.125,8.0,72.0,20.0,0.21799342,0.39
2013-01-29,53.625,15.125,8.0,72.0,20.0,0.25714543,0.43
2013-01-30,53.625,15.125,8.0,72.0,20.0,0.28437868,0.51
2013-01-31,53.625,15.125,8.0,72.0,20.0,0.30857402,0.47
2013-02-01,53.625,15.125,8.0,72.0,20.0,0.3376922,0.51
2013-02-02,53.625,15.125,8.0,72.0,20.0,0.34676215,0.42
2013-02-05,53.625,15.125,8.0,72.0,20.0,0.304143,0.51
2013-02-06,53.625,15.125,8.0,72.0,20.0,0.2667367,0.54
2013-02-07,53.625,15.125,8.0,72.0,20.0,0.24570109,0.55
2013-02-08,53.625,15.125,8.0,72.0,20.0,0.21707015,0.56
2013-02-09,53.625,15.125,8.0,72.0,20.0,0.20246953,0.45
2013-02-10,53.625,15.125,8.0,72.0,20.0,0.19799875,0.46
2013-02-11,53.625,15.125,8.0,72.0,20.0,0.1872476,0.45
2013-02-12,53.625,15.125,8.0,72.0,20.0,0.19747695,0.51
2013-02-13,53.625,15.125,8.0,72.0,20.0,0.20253745,0.5
2013-02-14,53.625,15.125,8.0,72.0,20.0,0.21754226,0.57
2013-02-15,53.625,15.125,8.0,72.0,20.0,0.23693453,0.55
2013-02-16,53.625,15.125,8.0,72.0,20.0,0.24099568,0.6
2013-02-17,53.625,15.125,8.0,72.0,20.0,0.24403061,0.58
2013-02-18,53.625,15.125,8.0,72.0,20.0,0.23919223,0.51
2013-02-21,53.625,15.125,8.0,72.0,20.0,0.20223539,0.41
2013-02-22,53.625,15.125,8.0,72.0,20.0,0.19419661,0.36
2013-02-23,53.625,15.125,8.0,72.0,20.0,0.19390501,0.29
2013-02-24,53.625,15.125,8.0,72.0,20.0,0.20463435,0.54
2013-02-25,53.625,15.125,8.0,72.0,20.0,0.20967923,0.31
2013-02-26,53.625,15.125,8.0,72.0,20.0,0.21906705,0.48
2013-02-27,53.625,15.125,8.0,72.0,20.0,0.22876592,0.48
2013-02-28,53.625,15.125,8.0,72.0,20.0,0.23814298,0.51
2013-03-01,53.625,15.125,8.0,72.0,20.0,0.2559865,0.53
2013-03-02,53.625,15.125,8.0,72.0,20.0,0.2588199,0.47
2013-03-03,53.625,15.125,8.0,72.0,20.0,0.27211708,0.48
2013-03-04,53.625,15.125,8.0,72.0,20.0,0.2691715,0.38
2013-03-05,53.625,15.125,8.0,72.0,20.0,0.2550665,0.46
2013-03-06,53.625,15.125,8.0,72.0,20.0,0.23400195,0.41
2013-03-07,53.625,15.125,8.0,72.0,20.0,0.210181,0.51
2013-03-08,53.625,15.125,8.0,72.0,20.0,0.18085356,0.54
2013-03-09,53.625,15.125,8.0,72.0,20.0,0.15123487,0.49
2013-03-10,53.625,15.125,8.0,72.0,20.0,0.1280263,0.57
2013-03-11,53.625,15.125,8.0,72.0,20.0,0.09820613,0.4
2013-03-12,53.625,15.125,8.0,72.0,20.0,0.08630404,0.4
2013-03-18,53.625,15.125,8.0,72.0,20.0,0.08912585,0.26
2013-03-19,53.625,15.125,8.0,72.0,20.0,0.08156367,0.35
2013-03-20,53.625,15.125,8.0,72.0,20.0,0.07194656,0.27
2013-03-21,53.625,15.125,8.0,72.0,20.0,0.065891616,0.32
2013-03-22,53.625,15.125,8.0,72.0,20.0,0.06280202,0.26
2013-03-29,53.625,15.125,8.0,72.0,20.0,0.11409154,0.18
2013-03-30,53.625,15.125,8.0,72.0,20.0,0.11845023,0.45
2013-03-31,53.625,15.125,8.0,72.0,20.0,0.121384606,0.32
2013-04-01,53.625,15.125,8.0,72.0,20.0,0.12036173,0.28
2013-04-05,53.625,15.125,8.0,72.0,20.0,0.16320388,0.47
2013-04-06,53.625,15.125,8.0,72.0,20.0,0.17934534,0.4
2013-04-08,53.625,15.125,8.0,72.0,20.0,0.21488245,0.46
2013-04-09,53.625,15.125,8.0,72.0,20.0,0.23260853,0.51
2013-04-10,53.625,15.125,8.0,72.0,20.0,0.23563924,0.48
2013-04-11,53.625,15.125,8.0,72.0,20.0,0.24459662,0.51
2013-04-12,53.625,15.125,8.0,72.0,20.0,0.24408484,0.48
2013-04-13,53.625,15.125,8.0,72.0,20.0,0.24549301,0.51
2013-04-14,53.625,15.125,8.0,72.0,20.0,0.24200465,0.49
2013-04-15,53.625,15.125,8.0,72.0,20.0,0.22892624,0.51
2013-04-16,53.625,15.125,8.0,72.0,20.0,0.21696877,0.52
2013-04-17,53.625,15.125,8.0,72.0,20.0,0.20430514,0.5
2013-04-18,53.625,15.125,8.0,72.0,20.0,0.1935309,0.54
2013-04-19,53.625,15.125,8.0,72.0,20.0,0.17696176,0.5
2013-04-20,53.625,15.125,8.0,72.0,20.0,0.16057375,0.5
2013-04-21,53.625,15.125,8.0,72.0,20.0,0.15688294,0.47
2013-04-22,53.625,15.125,8.0,72.0,20.0,0.15716666,0.53
2013-04-23,53.625,15.125,8.0,72.0,20.0,0.15673044,0.39
2013-04-24,53.625,15.125,8.0,72.0,20.0,0.15199058,0.5
2013-04-25,53.625,15.125,8.0,72.0,20.0,0.15504158,0.59
2013-04-26,53.625,15.125,8.0,72.0,20.0,0.15267035,0.55
2013-04-27,53.625,15.125,8.0,72.0,20.0,0.14991769,0.59
2013-04-28,53.625,15.125,8.0,72.0,20.0,0.14192457,0.53
2013-04-29,53.625,15.125,8.0,72.0,20.0,0.13174772,0.52
2013-04-30,53.625,15.125,8.0,72.0,20.0,0.12497083,0.44
2013-05-01,53.625,15.125,8.0,72.0,20.0,0.12075667,0.53
2013-05-02,53.625,15.125,8.0,72.0,20.0,0.116960295,0.6
2013-05-03,53.625,15.125,8.0,72.0,20.0,0.107371286,0.58
2013-05-05,53.625,15.125,8.0,72.0,20.0,0.1212111,0.55
2013-05-06,53.625,15.125,8.0,72.0,20.0,0.13323444,0.59
2013-05-07,53.625,15.125,8.0,72.0,20.0,0.13848664,0.46
2013-05-08,53.625,15.125,8.0,72.0,20.0,0.14074953,0.54
2013-05-09,53.625,15.125,8.0,72.0,20.0,0.14164415,0.39
2013-05-10,53.625,15.125,8.0,72.0,20.0,0.14110292,0.5
2013-05-11,53.625,15.125,8.0,72.0,20.0,0.13504103,0.5
2013-05-12,53.625,15.125,8.0,72.0,20.0,0.12791851,0.5
2013-05-15,53.625,15.125,8.0,72.0,20.0,0.10880776,0.53
2013-05-16,53.625,15.125,8.0,72.0,20.0,0.10471966,0.39
2013-05-17,53.625,15.125,8.0,72.0,20.0,0.09759397,0.5
2013-05-18,53.625,15.125,8.0,72.0,20.0,0.09579436,0.53
2013-05-19,53.625,15.125,8.0,72.0,20.0,0.092171416,0.6
2013-05-20,53.625,15.125,8.0,72.0,20.0,0.0941379,0.6
2013-05-21,53.625,15.125,8.0,72.0,20.0,0.09110794,0.48
2013-05-22,53.625,15.125,8.0,72.0,20.0,0.08853254,0.54
2013-05-23,53.625,15.125,8.0,72.0,20.0,0.09293591,0.45
2013-05-24,53.625,15.125,8.0,72.0,20.0,0.09286476,0.57
2013-05-25,53.625,15.125,8.0,72.0,20.0,0.09665569,0.32
2013-05-27,53.625,15.125,8.0,72.0,20.0,0.10904046,0.59
2013-05-28,53.625,15.125,8.0,72.0,20.0,0.119501814,0.56
2013-05-29,53.625,15.125,8.0,72.0,20.0,0.12947962,0.51
2013-05-30,53.625,15.125,8.0,72.0,20.0,0.13176428,0.47
2013-06-01,53.625,15.125,8.0,72.0,20.0,0.1153614,0.48
2013-06-04,53.625,15.125,8.0,72.0,20.0,0.08796632,0.58
2013-06-08,53.625,15.125,8.0,72.0,20.0,0.049475033,0.5
2013-06-09,53.625,15.125,8.0,72.0,20.0,0.042599887,0.57
2013-06-10,53.625,15.125,8.0,72.0,20.0,0.056021385,0.28
2013-06-13,53.625,15.125,8.0,72.0,20.0,0.055256154,0.5
2013-06-15,53.625,15.125,8.0,72.0,20.0,0.060224462,0.47
2013-06-16,53.625,15.125,8.0,72.0,20.0,0.06763969,0.57
2013-06-17,53.625,15.125,8.0,72.0,20.0,0.07707445,0.39
2013-06-20,53.625,15.125,8.0,72.0,20.0,0.100105695,0.6
2013-06-21,53.625,15.125,8.0,72.0,20.0,0.110059045,0.55
2013-06-22,53.625,15.125,8.0,72.0,20.0,0.11723111,0.56
2013-06-23,53.625,15.125,8.0,72.0,20.0,0.12773246,0.58
2013-06-24,53.625,15.125,8.0,72.0,20.0,0.13665514,0.52
2013-06-26,53.625,15.125,8.0,72.0,20.0,0.13260537,0.6
2013-07-01,53.625,15.125,8.0,72.0,20.0,0.11537541,0.6
2013-07-03,53.625,15.125,8.0,72.0,20.0,0.110116996,0.45
2013-07-05,53.625,15.125,8.0,72.0,20.0,0.10514949,0.56
2013-07-12,53.625,15.125,8.0,72.0,20.0,0.10308931,0.4
2013-07-15,53.625,15.125,8.0,72.0,20.0,0.08966399,0.58
2013-07-19,53.625,15.125,8.0,72.0,20.0,0.066850714,0.43
2013-07-21,53.625,15.125,8.0,72.0,20.0,0.06451445,0.58
2013-07-23,53.625,15.125,8.0,72.0,20.0,0.07088749,0.6
2013-07-24,53.625,15.125,8.0,72.0,20.0,0.0794997,0.57
2013-07-25,53.625,15.125,8.0,72.0,20.0,0.094898954,0.49
2013-07-26,53.625,15.125,8.0,72.0,20.0,0.11395056,0.53
2013-07-27,53.625,15.125,8.0,72.0,20.0,0.13213278,0.47
2013-07-28,53.625,15.125,8.0,72.0,20.0,0.1442042,0.16
2013-07-29,53.625,15.125,8.0,72.0,20.0,0.15298654,0.4
2013-07-30,53.625,15.125,8.0,72.0,20.0,0.16278982,0.13
2013-07-31,53.625,15.125,8.0,72.0,20.0,0.16134939,0.48
2013-08-01,53.625,15.125,8.0,72.0,20.0,0.15536508,0.5
2013-08-02,53.625,15.125,8.0,72.0,20.0,0.15907337,0.47
2013-08-03,53.625,15.125,8.0,72.0,20.0,0.15330517,0.41
2013-08-04,53.625,15.125,8.0,72.0,20.0,0.15167871,0.36
2013-08-05,53.625,15.125,8.0,72.0,20.0,0.14452752,0.41
2013-08-06,53.625,15.125,8.0,72.0,20.0,0.13997383,0.41
2013-08-07,53.625,15.125,8.0,72.0,20.0,0.1389146,0.59
2013-08-08,53.625,15.125,8.0,72.0,20.0,0.13967624,0.45
2013-08-09,53.625,15.125,8.0,72.0,20.0,0.13992769,0.4
2013-08-10,53.625,15.125,8.0,72.0,20.0,0.13503793,0.37
2013-08-11,53.625,15.125,8.0,72.0,20.0,0.12279051,0.36
2013-08-12,53.625,15.125,8.0,72.0,20.0,0.11695998,0.44
2013-08-13,53.625,15.125,8.0,72.0,20.0,0.11542086,0.3
2013-08-14,53.625,15.125,8.0,72.0,20.0,0.11584831,0.41
2013-08-15,53.625,15.125,8.0,72.0,20.0,0.11449564,0.47
2013-08-16,53.625,15.125,8.0,72.0,20.0,0.11734799,0.38
2013-08-17,53.625,15.125,8.0,72.0,20.0,0.118293665,0.39
2013-08-18,53.625,15.125,8.0,72.0,20.0,0.1197239,0.38
2013-08-19,53.625,15.125,8.0,72.0,20.0,0.11539796,0.42
2013-08-20,53.625,15.125,8.0,72.0,20.0,0.10703027,0.39
2013-08-21,53.625,15.125,8.0,72.0,20.0,0.10467533,0.45
2013-08-22,53.625,15.125,8.0,72.0,20.0,0.09865525,0.4
2013-08-23,53.625,15.125,8.0,72.0,20.0,0.09407445,0.36
2013-08-24,53.625,15.125,8.0,72.0,20.0,0.07911211,0.42
2013-08-25,53.625,15.125,8.0,72.0,20.0,0.07844925,0.38
2013-08-26,53.625,15.125,8.0,72.0,20.0,0.086765215,0.37
2013-08-27,53.625,15.125,8.0,72.0,20.0,0.098859176,0.36
2013-08-28,53.625,15.125,8.0,72.0,20.0,0.11066468,0.38
2013-08-29,53.625,15.125,8.0,72.0,20.0,0.1184695,0.27
2013-08-30,53.625,15.125,8.0,72.0,20.0,0.1257554,0.36
2013-08-31,53.625,15.125,8.0,72.0,20.0,0.1378647,0.43
2013-09-01,53.625,15.125,8.0,72.0,20.0,0.13770398,0.4
2013-09-02,53.625,15.125,8.0,72.0,20.0,0.14076748,0.45
2013-09-03,53.625,15.125,8.0,72.0,20.0,0.13608058,0.5
2013-09-04,53.625,15.125,8.0,72.0,20.0,0.14070147,0.48
2013-09-05,53.625,15.125,8.0,72.0,20.0,0.14148775,0.34
2013-09-06,53.625,15.125,8.0,72.0,20.0,0.12576008,0.4
2013-09-07,53.625,15.125,8.0,72.0,20.0,0.12303791,0.37
2013-09-08,53.625,15.125,8.0,72.0,20.0,0.12750636,0.35
2013-09-09,53.625,15.125,8.0,72.0,20.0,0.134452,0.4
2013-09-10,53.625,15.125,8.0,72.0,20.0,0.15517323,0.4
2013-09-11,53.625,15.125,8.0,72.0,20.0,0.16093525,0.41
2013-09-12,53.625,15.125,8.0,72.0,20.0,0.17064053,0.37
2013-09-13,53.625,15.125,8.0,72.0,20.0,0.18658186,0.42
2013-09-14,53.625,15.125,8.0,72.0,20.0,0.20641601,0.37
2013-09-15,53.625,15.125,8.0,72.0,20.0,0.21322805,0.44
2013-09-16,53.625,15.125,8.0,72.0,20.0,0.21692978,0.45
2013-09-17,53.625,15.125,8.0,72.0,20.0,0.22149037,0.43
2013-09-18,53.625,15.125,8.0,72.0,20.0,0.2298753,0.44
2013-09-19,53.625,15.125,8.0,72.0,20.0,0.22055577,0.57
2013-09-20,53.625,15.125,8.0,72.0,20.0,0.1967691,0.45
2013-09-21,53.625,15.125,8.0,72.0,20.0,0.18831465,0.42
2013-09-22,53.625,15.125,8.0,72.0,20.0,0.17875788,0.42
2013-09-23,53.625,15.125,8.0,72.0,20.0,0.17806871,0.52
2013-09-24,53.625,15.125,8.0,72.0,20.0,0.16998821,0.41
2013-09-25,53.625,15.125,8.0,72.0,20.0,0.15092833,0.46
2013-09-26,53.625,15.125,8.0,72.0,20.0,0.14545593,0.45
2013-09-27,53.625,15.125,8.0,72.0,20.0,0.14555578,0.45
2013-09-28,53.625,15.125,8.0,72.0,20.0,0.14320399,0.44
2013-09-29,53.625,15.125,8.0,72.0,20.0,0.12465736,0.47
2013-09-30,53.625,15.125,8.0,72.0,20.0,0.12050006,0.38
2013-10-01,53.625,15.125,8.0,72.0,20.0,0.12668084,0.45
2013-10-02,53.625,15.125,8.0,72.0,20.0,0.13027057,0.48
2013-10-03,53.625,15.125,8.0,72.0,20.0,0.122705616,0.47
2013-10-04,53.625,15.125,8.0,72.0,20.0,0.11952997,0.45
2013-10-05,53.625,15.125,8.0,72.0,20.0,0.13105482,0.42
2013-10-06,53.625,15.125,8.0,72.0,20.0,0.14832643,0.52
2013-10-07,53.625,15.125,8.0,72.0,20.0,0.15628596,0.42
2013-10-08,53.625,15.125,8.0,72.0,20.0,0.16071835,0.45
2013-10-09,53.625,15.125,8.0,72.0,20.0,0.16922612,0.43
2013-10-10,53.625,15.125,8.0,72.0,20.0,0.18022013,0.45
2013-10-11,53.625,15.125,8.0,72.0,20.0,0.19474278,0.48
2013-10-12,53.625,15.125,8.0,72.0,20.0,0.20005508,0.44
2013-10-13,53.625,15.125,8.0,72.0,20.0,0.19857024,0.48
2013-10-14,53.625,15.125,8.0,72.0,20.0,0.20046909,0.5
2013-10-15,53.625,15.125,8.0,72.0,20.0,0.2095484,0.47
2013-10-16,53.625,15.125,8.0,72.0,20.0,0.22258812,0.44
2013-10-17,53.625,15.125,8.0,72.0,20.0,0.21901599,0.48
2013-10-19,53.625,15.125,8.0,72.0,20.0,0.23520851,0.47
2013-10-21,53.625,15.125,8.0,72.0,20.0,0.24668266,0.5
2013-10-22,53.625,15.125,8.0,72.0,20.0,0.24212906,0.48
2013-10-23,53.625,15.125,8.0,72.0,20.0,0.24761459,0.43
2013-10-24,53.625,15.125,8.0,72.0,20.0,0.25877967,0.49
2013-10-25,53.625,15.125,8.0,72.0,20.0,0.26448092,0.45
2013-10-26,53.625,15.125,8.0,72.0,20.0,0.25405973,0.5
2013-10-27,53.625,15.125,8.0,72.0,20.0,0.23301844,0.49
2013-10-28,53.625,15.125,8.0,72.0,20.0,0.22769682,0.48
2013-10-29,53.625,15.125,8.0,72.0,20.0,0.24142213,0.45
2013-10-30,53.625,15.125,8.0,72.0,20.0,0.24702589,0.45
2013-10-31,53.625,15.125,8.0,72.0,20.0,0.2411095,0.48
2013-11-01,53.625,15.125,8.0,72.0,20.0,0.2356173,0.42
2013-11-02,53.625,15.125,8.0,72.0,20.0,0.23678657,0.5
2013-11-03,53.625,15.125,8.0,72.0,20.0,0.2511259,0.59
2013-11-04,53.625,15.125,8.0,72.0,20.0,0.24278213,0.5
2013-11-05,53.625,15.125,8.0,72.0,20.0,0.24645324,0.54
2013-11-06,53.625,15.125,8.0,72.0,20.0,0.25070155,0.55
2013-11-07,53.625,15.125,8.0,72.0,20.0,0.25914344,0.5
2013-11-08,53.625,15.125,8.0,72.0,20.0,0.25852412,0.46
2013-11-09,53.625,15.125,8.0,72.0,20.0,0.24244778,0.53
2013-11-10,53.625,15.125,8.0,72.0,20.0,0.23961954,0.56
2013-11-11,53.625,15.125,8.0,72.0,20.0,0.2507696,0.48
2013-11-12,53.625,15.125,8.0,72.0,20.0,0.25509563,0.58
2013-11-14,53.625,15.125,8.0,72.0,20.0,0.22985727,0.52
2013-11-15,53.625,15.125,8.0,72.0,20.0,0.22904097,0.58
2013-11-16,53.625,15.125,8.0,72.0,20.0,0.2368761,0.57
2013-11-17,53.625,15.125,8.0,72.0,20.0,0.23769838,0.6
2013-11-18,53.625,15.125,8.0,72.0,20.0,0.2271341,0.54
2013-11-19,53.625,15.125,8.0,72.0,20.0,0.23572078,0.59
2013-11-20,53.625,15.125,8.0,72.0,20.0,0.22528838,0.53
2013-11-22,53.625,15.125,8.0,72.0,20.0,0.21426524,0.6
2013-11-23,53.625,15.125,8.0,72.0,20.0,0.20786947,0.55
2013-11-24,53.625,15.125,8.0,72.0,20.0,0.20893663,0.52
2013-11-25,53.625,15.125,8.0,72.0,20.0,0.22084105,0.52
2013-11-26,53.625,15.125,8.0,72.0,20.0,0.23119205,0.52
2013-11-27,53.625,15.125,8.0,72.0,20.0,0.22342919,0.39
2013-11-29,53.625,15.125,8.0,72.0,20.0,0.25042692,0.48
2013-11-30,53.625,15.125,8.0,72.0,20.0,0.26091418,0.59
2013-12-02,53.625,15.125,8.0,72.0,20.0,0.2448719,0.54
2013-12-03,53.625,15.125,8.0,72.0,20.0,0.24308719,0.35
2013-12-04,53.625,15.125,8.0,72.0,20.0,0.23500651,0.53
2013-12-05,53.625,15.125,8.0,72.0,20.0,0.23187813,0.6
2013-12-06,53.625,15.125,8.0,72.0,20.0,0.21780466,0.6
2013-12-07,53.625,15.125,8.0,72.0,20.0,0.21288343,0.46
2013-12-08,53.625,15.125,8.0,72.0,20.0,0.2194064,0.29
2013-12-09,53.625,15.125,8.0,72.0,20.0,0.24240789,0.55
2013-12-10,53.625,15.125,8.0,72.0,20.0,0.24408863,0.57
2013-12-11,53.625,15.125,8.0,72.0,20.0,0.25051963,0.56
2013-12-12,53.625,15.125,8.0,72.0,20.0,0.26452646,0.59
2013-12-13,53.625,15.125,8.0,72.0,20.0,0.28072366,0.56
2013-12-15,53.625,15.125,8.0,72.0,20.0,0.26899144,0.51
2013-12-16,53.625,15.125,8.0,72.0,20.0,0.26169237,0.51
2013-12-17,53.625,15.125,8.0,72.0,20.0,0.26759776,0.56
2013-12-18,53.625,15.125,8.0,72.0,20.0,0.26647648,0.55
2013-12-19,53.625,15.125,8.0,72.0,20.0,0.26163492,0.48
2013-12-20,53.625,15.125,8.0,72.0,20.0,0.23797742,0.53
2013-12-21,53.625,15.125,8.0,72.0,20.0,0.23333922,0.56
2013-12-22,53.625,15.125,8.0,72.0,20.0,0.23530646,0.5
2013-12-23,53.625,15.125,8.0,72.0,20.0,0.23302332,0.45
2013-12-24,53.625,15.125,8.0,72.0,20.0,0.2221003,0.48
2013-12-25,53.625,15.125,8.0,72.0,20.0,0.21452756,0.49
2013-12-26,53.625,15.125,8.0,72.0,20.0,0.21664312,0.5
2013-12-27,53.625,15.125,8.0,72.0,20.0,0.2281774,0.59
2013-12-28,53.625,15.125,8.0,72.0,20.0,0.22009958,0.55
2013-12-29,53.625,15.125,8.0,72.0,20.0,0.2242626,0.52
2013-12-30,53.625,15.125,8.0,72.0,20.0,0.23921905,0.59
2013-12-31,53.625,15.125,8.0,72.0,20.0,0.25902018,0.41
2013-01-01,53.625,15.375,8.0,74.0,18.0,0.27740496,0.42
2013-01-02,53.625,15.375,8.0,74.0,18.0,0.27741912,0.49
2013-01-03,53.625,15.375,8.0,74.0,18.0,0.27466583,0.54
2013-01-04,53.625,15.375,8.0,74.0,18.0,0.29512402,0.44
2013-01-05,53.625,15.375,8.0,74.0,18.0,0.3020852,0.57
2013-01-06,53.625,15.375,8.0,74.0,18.0,0.3083909,0.54
2013-01-07,53.625,15.375,8.0,74.0,18.0,0.30588248,0.54
2013-01-08,53.625,15.375,8.0,74.0,18.0,0.2926642,0.52
2013-01-09,53.625,15.375,8.0,74.0,18.0,0.28858647,0.57
2013-01-10,53.625,15.375,8.0,74.0,18.0,0.27035773,0.56
2013-01-12,53.625,15.375,8.0,74.0,18.0,0.24011846,0.53
2013-01-13,53.625,15.375,8.0,74.0,18.0,0.22524853,0.53
2013-01-16,53.625,15.375,8.0,74.0,18.0,0.18352465,0.42
2013-01-17,53.625,15.375,8.0,74.0,18.0,0.17438152,0.32
2013-01-18,53.625,15.375,8.0,74.0,18.0,0.17166857,0.59
2013-01-21,53.625,15.375,8.0,74.0,18.0,0.15251346,0.31
2013-01-23,53.625,15.375,8.0,74.0,18.0,0.11909385,0.29
2013-01-24,53.625,15.375,8.0,74.0,18.0,0.12251258,0.17
2013-01-28,53.625,15.375,8.0,74.0,18.0,0.21581486,0.4
2013-01-29,53.625,15.375,8.0,74.0,18.0,0.25459814,0.36
2013-01-30,53.625,15.375,8.0,74.0,18.0,0.28101155,0.46
2013-01-31,53.625,15.375,8.0,74.0,18.0,0.3057328,0.48
2013-02-01,53.625,15.375,8.0,74.0,18.0,0.32960564,0.51
2013-02-02,53.625,15.375,8.0,74.0,18.0,0.34397855,0.42
2013-02-05,53.625,15.375,8.0,74.0,18.0,0.31098175,0.47
